Hans Gellersen,1,0
Fei Lu,1,0
Feng Tian,1,0
Yingying Jiang,1,0
Xiang Cao,1,0
Wencan Luo,1,0
Guang Li,1,0
Xiaolong Zhang,1,0
Guozhong Dai,1,0
Hongan Wang,1,0
Eva Deckers,1,0
Stephan Wensveen,1,0
Rene Ahn,1,0
Kees Overbeeke,1,0
Alex Mitchell,1,0
Kevin McGee,1,0
Sebastian Denef,1,0
David Keyson,1,0
Reinhard Oppermann,1,0
Zachary O. Toups,1,0
Andruid Kerne,1,0
William A. Hamilton,1,0
Nabeel Shahzad,1,0
Reed Martin,1,0
Henry Holtzman,1,0
Conor Linehan,1,0
Ben Kirman,1,0
Shaun Lawson,1,0
Gail Chan,1,0
Mark Howison,1,0
Dragan Trninic,1,0
Daniel Reinholz,1,0
Dor Abrahamson,1,0
Chris Harrison,1,0
Gary Hsieh,1,0
Karl D.D. Willis,1,0
Jodi Forlizzi,1,0
Scott E. Hudson,1,0
Pierre Dragicevic,1,0
Anastasia Bezerianos,1,0
Waqas Javed,1,0
Niklas Elmqvist,1,0
Jean-Daniel Fekete,1,0
Ali Israr,1,0
Ivan Poupyrev,1,0
Mayuree Srikulwong,1,0
Eamonn O'Neill,1,0
Da-jung Kim,1,0
Youn-kyung Lim,1,0
Daniel Ashbrook,1,0
Patrick Baudisch,1,0
Sean White,1,0
Francis Iannacci,1,0
Erik Turnquist,1,0
Daniel Avrahami,1,0
Shwetak N. Patel,1,0
Akash Badshah,1,0
Sidhant Gupta,1,0
Gabe Cohn,1,0
Nicolas Villar,1,0
Steve Hodges,1,0
Shwetak N. Patel,1,0
Eiji Hayashi,1,0
Jason Hong,1,0
Nicolas Christin,1,0
Robert W. Reeder,1,0
Lujo Bauer,1,0
Lorrie F. Cranor,1,0
Michael K. Reiter,1,0
Kami Vaniea,1,0
Eric Lin,1,0
Saul Greenberg,1,0
Eileah Trotter,1,0
David Ma,1,0
John Aycock,1,0
Michelle L. Mazurek,1,0
Peter F. Klemperer,1,0
Richard Shay,1,0
Hassan Takabi,1,0
Lujo Bauer,1,0
Lorrie Faith Cranor,1,0
Matthew L. Lee,1,0
Anind K. Dey,1,0
Marilyn Rose McGee-Lennon,1,0
Maria Klara Wolters,1,0
Stephen Brewster,1,0
A.J. Bernheim Brush,1,0
Bongshin Lee,1,0
Ratul Mahajan,1,0
Sharad Agarwal,1,0
Stefan Saroiu,1,0
Colin Dixon,1,0
Sunyoung Kim,1,0
Christine Robson,1,0
Thomas Zimmerman,1,0
Jeffrey Pierce,1,0
Eben M. Haber,1,0
Yolande A.A. Strengers,1,0
Silvia Gabrielli,1,0
Alessandra Sabatino,1,0
Jesus Munoz,1,0
Michele Marchesoni,1,0
Oscar Mayora,1,0
Kimiko Ryokai,1,0
Lora Oehlberg,1,0
Michael Manoochehri,1,0
Alice Agogino,1,0
Sukeshini A. Grandhi,1,0
Richard Schuler,1,0
Quentin (Gad) Jones,1,0
Tsung-Hsiang Chang,1,0
Yang Li,1,0
Yolanda Vazquez-Alvarez,1,0
Stephen A. Brewster,1,0
Andrew J. Ko,1,0
Xing Zhang,1,0
Xiao Dong,1,0
F. Maxwell Harper,1,0
Joseph A. Konstan,1,0
Ranjitha Kumar,1,0
Jerry O. Talton,1,0
Salman Ahmad,1,0
Scott R. Klemmer,1,0
Bj&#246;rn Hartmann,1,0
Mark Dhillon,1,0
Matthew K. Chan,1,0
Craig S. Miller,1,0
Jeff Sauro,1,0
James R. Lewis,1,0
Kapil Chalil Madathil,1,0
Joel S. Greenstein,1,0
Andrew Sears,1,0
Vicki Hanson,1,0
Ann Light,1,0
Parmit K. Chilana,1,0
Andrew J. Ko,1,0
Jacob O. Wobbrock,1,0
Tovi Grossman,1,0
George Fitzmaurice,1,0
Tara Matthews,1,0
Steve Whittaker,1,0
Thomas Moran,1,0
Sandra Yuen,1,0
Elizabeth Goodman,1,0
Daniela Rosner,1,0
Shamal Faily,1,0
Ivan Flechais,1,0
Eric P.S. Baumer,1,0
M. Six Silberman,1,0
Michael Toomim,1,0
Travis Kriplean,1,0
Claus P&#246;rtner,1,0
James Landay,1,0
Stelios Lelis,1,0
Andrew Howes,1,0
Serge Egelman,1,0
Andrew Oates,1,0
Shriram Krishnamurthi,1,0
Prashanth Ayyavu,1,0
Carlos Jensen,1,0
Ersin Uzun,1,0
Nitesh Saxena,1,0
Arun Kumar,1,0
Niels Raabjerg Mathiasen,1,0
Susanne B&#248;dker,1,0
Ann Morrison,1,0
Stephen Viller,1,0
Peta Mitchell,1,0
Joseph J. LaViola,1,0
Tad Litwiller,1,0
Scott Bateman,1,0
Regan L. Mandryk,1,0
Tadeusz Stach,1,0
Carl Gutwin,1,0
Ben Medler,1,0
Michael John,1,0
Jeff Lane,1,0
Stacey Kuznetsov,1,0
George Davis,1,0
Jian Cheung,1,0
Eric Paulos,1,0
James Pierce,1,0
Eric Paulos,1,0
Sunyoung Kim,1,0
Eric Paulos,1,0
James Pierce,1,0
Eric Paulos,1,0
Janne Lindqvist,1,0
Justin Cranshaw,1,0
Jason Wiese,1,0
Jason Hong,1,0
John Zimmerman,1,0
Clara Mancini,1,0
Yvonne Rogers,1,0
Keerthi Thomas,1,0
Adam N. Joinson,1,0
Blaine A. Price,1,0
Arosha K. Bandara,1,0
Lukasz Jedrzejczyk,1,0
Bashar Nuseibeh,1,0
David Dearman,1,0
Timothy Sohn,1,0
Khai N. Truong,1,0
Minna Pakanen,1,0
Jussi Huhtala,1,0
Jonna H&#228;kkil&#228;,1,0
Patrick Gage Kelley,1,0
Michael Benisch,1,0
Lorrie Faith Cranor,1,0
Norman Sadeh,1,0
Leah Findlater,1,0
Jacob O. Wobbrock,1,0
Daniel Wigdor,1,0
Adam J. Sporka,1,0
Torsten Felzer,1,0
Sri H. Kurniawan,1,0
Ond&#345;ej Pol&#225;&#269;ek,1,0
Paul Haiduk,1,0
I. Scott MacKenzie,1,0
Tao Ni,1,0
Doug Bowman,1,0
Chris North,1,0
Tim Paek,1,0
Bo-June (Paul) Hsu,1,0
Vincent Levesque,1,0
Simon Hakiel,1,0
Louise Oram,1,0
Karon MacLean,1,0
Andy Cockburn,1,0
Nicholas D. Marchuk,1,0
Dan Johnson,1,0
J. Edward Colgate,1,0
Michael A. Peshkin,1,0
G&#233;ry Casiez,1,0
Nicolas Roussel,1,0
Romuald Vanbelleghem,1,0
Fr&#233;d&#233;ric Giraud,1,0
Christian Holz,1,0
Patrick Baudisch,1,0
Xiaojun Bi,1,0
Tovi Grossman,1,0
Justin Matejka,1,0
George Fitzmaurice,1,0
Dorrit Billman,1,0
Lucia Arsintescucu,1,0
Michael Feary,1,0
Jessica Lee,1,0
Asha Smith,1,0
Rachna Tiwary,1,0
Tilde Bekker,1,0
Alissa N. Antle,1,0
Eirik Bakke,1,0
David Karger,1,0
Rob Miller,1,0
Shunsuke Suzuki,1,0
Victoria Bellotti,1,0
Nick Yee,1,0
Bonnie E. John,1,0
Yusuke Nakao,1,0
Toshiyuki Asahi,1,0
Shin'ichi Fukuzumi,1,0
Graham Wilson,1,0
Martin Halvey,1,0
Stephen A. Brewster,1,0
Stephen A. Hughes,1,0
Eric Larson,1,0
Gabe Cohn,1,0
Sidhant Gupta,1,0
Xiaofeng Ren,1,0
Beverly Harrison,1,0
Dieter Fox,1,0
Shwetak Patel,1,0
Simon Rogers,1,0
John Williamson,1,0
Craig Stewart,1,0
Roderick Murray-Smith,1,0
Xing-Dong Yang,1,0
Tovi Grossman,1,0
Pourang Irani,1,0
George Fitzmaurice,1,0
Saranga Komanduri,1,0
Richard Shay,1,0
Patrick Gage Kelley,1,0
Michelle L. Mazurek,1,0
Lujo Bauer,1,0
Nicolas Christin,1,0
Lorrie Faith Cranor,1,0
Serge Egelman,1,0
Rohit Ashok Khot,1,0
Kannan Srinathan,1,0
Ponnurangam Kumaraguru,1,0
Tamara Denning,1,0
Kevin Bowers,1,0
Marten van Dijk,1,0
Ari Juels,1,0
Joseph 'Jofish' Kaye,1,0
Christos A. Fidas,1,0
Artemios G. Voyiatzis,1,0
Nikolaos M. Avouris,1,0
Eiji Hayashi,1,0
Jason Hong,1,0
Alexandra Weilenmann,1,0
Oskar Juhlin,1,0
Mikko Paldanius,1,0
Tuula K&#228;rkk&#228;inen,1,0
Kaisa V&#228;&#228;n&#228;nen-Vainio-Mattila,1,0
Oskar Juhlin,1,0
Jonna H&#228;kkil&#228;,1,0
Florian 'Floyd' Mueller,1,0
Darren Edge,1,0
Frank Vetere,1,0
Martin R. Gibbs,1,0
Stefan Agamanolis,1,0
Bert Bongers,1,0
Jennifer G. Sheridan,1,0
Frank Noz,1,0
Jinsoo An,1,0
Daniela K. Rosner,1,0
Alex S. Taylor,1,0
Amy K. Karlson,1,0
Greg Smith,1,0
Bongshin Lee,1,0
Cheng Yi,1,0
Zhenhui Jiang,1,0
Izak Benbasat,1,0
Javier A. Bargas-Avila,1,0
Kasper Hornb&#230;k,1,0
Xiaohan Ma,1,0
Binh Huy Le,1,0
Zhigang Deng,1,0
Glen Anderson,1,0
Rina Doherty,1,0
Eric Baugh,1,0
Lisa G. Cowan,1,0
Kevin A. Li,1,0
Jaime Ruiz,1,0
Yang Li,1,0
Sebastian Boring,1,0
Sven Gehring,1,0
Alexander Wiethoff,1,0
Anna Magdalena Bl&#246;ckner,1,0
Johannes Sch&#246;ning,1,0
Andreas Butz,1,0
Michael Rohs,1,0
Antti Oulasvirta,1,0
Tiia Suomalainen,1,0
Mohammadreza Khalilbeigi,1,0
Roman Lissermann,1,0
Max M&#252;hlh&#228;user,1,0
J&#252;rgen Steimle,1,0
Simon Robinson,1,0
Nitendra Rajput,1,0
Matt Jones,1,0
Anupam Jain,1,0
Shrey Sahay,1,0
Amit Nanavati,1,0
Atsuhiko Maeda,1,0
Kenji Hara,1,0
Minoru Kobayashi,1,0
Masanobu Abe,1,0
Joey Scarr,1,0
Andy Cockburn,1,0
Carl Gutwin,1,0
Philip Quinn,1,0
Justin Matejka,1,0
Tovi Grossman,1,0
George Fitzmaurice,1,0
Jeff C. Hendy,1,0
Juliette Link,1,0
Kellogg S. Booth,1,0
Joanna McGrenere,1,0
Craig S. Miller,1,0
Svetlin Denkov,1,0
Richard C. Omanson,1,0
Daisuke Sato,1,0
Shaojian Zhu,1,0
Masatomo Kobayashi,1,0
Hironobu Takagi,1,0
Chieko Asakawa,1,0
Susumu Harada,1,0
Hironobu Takagi,1,0
Chieko Asakawa,1,0
Andrew P. McPherson,1,0
Youngmoo E. Kim,1,0
Bernhard E. Riecke,1,0
Daniel Feuereissen,1,0
John J. Rieser,1,0
Timothy P. McNamara,1,0
Marilyn McGee-Lennon,1,0
Maria Wolters,1,0
Ross McLachlan,1,0
Stephen Brewster,1,0
Cordelia Hall,1,0
Steven Dow,1,0
Julie Fortuna,1,0
Dan Schwartz,1,0
Beth Altringer,1,0
Daniel Schwartz,1,0
Scott Klemmer,1,0
Orit Shaer,1,0
Megan Strait,1,0
Consuelo Valdes,1,0
Taili Feng,1,0
Michael Lintz,1,0
Heidi Wang,1,0
Naomi Yamashita,1,0
Hideaki Kuzuoka,1,0
Keiji Hirata,1,0
Shigemi Aoyagi,1,0
Yoshinari Shirai,1,0
Ryen W. White,1,0
Matthew Richardson,1,0
Yandong Liu,1,0
Rich Gazan,1,0
Lena Mamykina,1,0
Bella Manoim,1,0
Manas Mittal,1,0
George Hripcsak,1,0
Bj&#246;rn Hartmann,1,0
Geeta Shroff,1,0
Matthew Kam,1,0
Yelena Mejova,1,0
Klaar De Schepper,1,0
Lawrence Bergman,1,0
Jie Lu,1,0
Sven Laqua,1,0
M. Angela Sasse,1,0
Steven Greenspan,1,0
Carrie Gates,1,0
Reza B. Zadeh,1,0
Aruna D. Balakrishnan,1,0
Sara Kiesler,1,0
Jonathon N. Cummings,1,0
Max G. Van Kleek,1,0
Wolfe Styke,1,0
m.c. schraefel,1,0
David Karger,1,0
Alexander Thayer,1,0
Charlotte P. Lee,1,0
Linda H. Hwang,1,0
Heidi Sales,1,0
Pausali Sen,1,0
Ninad Dalal,1,0
Craig S. Tashman,1,0
W. Keith Edwards,1,0
David Coyle,1,0
Nicola McGlade,1,0
Gavin Doherty,1,0
Gary O'Reilly,1,0
Mark Matthews,1,0
Gavin Doherty,1,0
Stacey Kuznetsov,1,0
Laura C. Trutoiu,1,0
Casey Kute,1,0
Iris Howley,1,0
Eric Paulos,1,0
Dan Siewiorek,1,0
Betsy James DiSalvo,1,0
Sarita Yardi,1,0
Mark Guzdial,1,0
Tom McKlin,1,0
Charles Meadows,1,0
Kenneth Perry,1,0
Amy Bruckman,1,0
Emilee Rader,1,0
Margaret Echelbarger,1,0
Justine Cassell,1,0
Esben Warming Pedersen,1,0
Kasper Hornb&#230;k,1,0
Jakob Leitner,1,0
Michael Haller,1,0
Neng-Hao Yu,1,0
Polly Huang,1,0
Yi-Ping Hung,1,0
Li-Wei Chan,1,0
Seng Yong Lau,1,0
Sung-Sheng Tsai,1,0
I-Chun Hsiao,1,0
Dian-Je Tsai,1,0
Fang-I Hsiao,1,0
Lung-Pan Cheng,1,0
Mike Chen,1,0
Aur&#233;lie Coh&#233;,1,0
Fabrice D&#232;cle,1,0
Martin Hachet,1,0
Malte Weiss,1,0
Christian Remy,1,0
Jan Borchers,1,0
Hans-Christian Jetter,1,0
Jens Gerken,1,0
Michael Z&#246;llner,1,0
Harald Reiterer,1,0
Natasa Milic-Frayling,1,0
Uta Hinrichs,1,0
Sheelagh Carpendale,1,0
Paul Marshall,1,0
Richard Morris,1,0
Yvonne Rogers,1,0
Stefan Kreitmayer,1,0
Matt Davies,1,0
Izdihar Jamil,1,0
Kenton O'Hara,1,0
Mark Perry,1,0
Abhijit Karnik,1,0
Sriram Subramanian,1,0
Eun Kyoung Choe,1,0
Sunny Consolvo,1,0
Nathaniel F. Watson,1,0
Julie A. Kientz,1,0
Predrag Klasnja,1,0
Sunny Consolvo,1,0
Wanda Pratt,1,0
Madeline Balaam,1,0
Ian Ricketts,1,0
Susan Mawson,1,0
Jane Burridge,1,0
Stefan Rennick Egglestone,1,0
Geraldine Fitzpatrick,1,0
Tom Rodden,1,0
Ann-Marie Hughes,1,0
Anna Wilkinson,1,0
Thomas Nind,1,0
Lesley Axelrod,1,0
Eric Harris,1,0
Andrea Taylor,1,0
Angus Aitken,1,0
David Godden,1,0
Judith Colligan,1,0
Parmit K. Chilana,1,0
Tovi Grossman,1,0
George Fitzmaurice,1,0
Antti Oulasvirta,1,0
Joanna Bergstrom-Lehtovirta,1,0
Gerard Kim,1,0
Hyeong Cheol Kim,1,0
Peter Bogunovich,1,0
Dario Salvucci,1,0
Laura Dabbish,1,0
Gloria Mark,1,0
V&#237;ctor M. Gonz&#225;lez,1,0
Wesley Willett,1,0
Jeffrey Heer,1,0
Joseph Hellerstein,1,0
Maneesh Agrawala,1,0
Jina Huh,1,0
Mark W. Newman,1,0
Mark S. Ackerman,1,0
Jean M. Costa,1,0
Marcelo Cataldo,1,0
Cleidson R. de Souza,1,0
Jalal Mahmud,1,0
Tara Matthews,1,0
Steve Whittaker,1,0
Tom Moran,1,0
Tessa Lau,1,0
Pei-Yu Chi,1,0
Henry Lieberman,1,0
Darren Edge,1,0
Elly Searle,1,0
Kevin Chiu,1,0
Jing Zhao,1,0
James A. Landay,1,0
Andrew Trusty,1,0
Khai N. Truong,1,0
Akihiro Miyata,1,0
Ko Fujimura,1,0
Jennifer Pearson,1,0
George Buchanan,1,0
Harold Thimbleby,1,0
Rupal Patel,1,0
William Furr,1,0
David H. Nguyen,1,0
Aurora Bedford,1,0
Simon Lai,1,4
Alexander Gerard Bretana,1,0
Gillian R. Hayes,1,0
Airi Lampinen,1,0
Vilma Lehtinen,1,0
Asko Lehmuskallio,1,0
Sakari Tamminen,1,0
Alastair J. Gill,1,0
Asimina Vasalou,1,0
Chrysanthi Papoutsi,1,0
Adam N. Joinson,1,0
Sarita Yardi,1,0
Amy Bruckman,1,0
Shiri Azenkot,1,0
Sanjana Prasain,1,0
Alan Borning,1,0
Emily Fortuna,1,0
Richard E. Ladner,1,0
Jacob O. Wobbrock,1,0
Jerome Pasquero,1,0
Scott J. Stobbe,1,0
Noel Stonehouse,1,0
Idin Karuei,1,0
Karon E. MacLean,1,0
Zoltan Foley-Fisher,1,0
Russell MacKenzie,1,0
Sebastian Koch,1,0
Mohamed El-Zohairy,1,0
Jerome Pasquero,1,0
Vincent Hayward,1,0
Jani Lylykangas,1,0
Veikko Surakka,1,0
Katri Salminen,1,0
Jukka Raisamo,1,0
Pauli Laitinen,1,0
Kasper R&#246;nning,1,0
Roope Raisamo,1,0
Craig S. Tashman,1,0
W. Keith Edwards,1,0
Leonardo Giusti,1,0
Massimo Zancanaro,1,0
Eynat Gal,1,0
Patrice L. (Tamar) Weiss,1,0
Seth Hunter,1,0
Pattie Maes,1,0
Stacey Scott,1,0
Henry Kaufman,1,0
William Hutama,1,0
Peng Song,1,0
Chi-Wing Fu,1,0
Wooi Boon Goh,1,0
Ru Zarin,1,0
Daniel Fallman,1,0
Rose Johnson,1,0
Kenton O'Hara,1,0
Abigail Sellen,1,0
Claire Cousins,1,0
Antonio Criminisi,1,0
Tao Ni,1,0
Amy K. Karlson,1,0
Daniel Wigdor,1,0
Yunan Chen,1,0
Victor Ngo,1,0
Sidney Harrison,1,0
Victoria Duong,1,0
Xiaomu Zhou,1,0
Mark Ackerman,1,0
Kai Zheng,1,0
Deepti Kumar,1,0
David Martin,1,0
Jacki O'Neill,1,0
Neha Kumar,1,0
Gopal Chouhan,1,0
Tapan Parikh,1,0
Elisa Oreglia,1,0
Ying Liu,1,0
Wei Zhao,1,0
Trina Gorman,1,0
Emma Rose,1,0
Judith Yaaqoubi,1,0
Andrew Bayor,1,0
Beth Kolko,1,0
Mario Romero,1,0
Alice Vialard,1,0
John Peponis,1,0
John Stasko,1,0
Gregory Abowd,1,0
Mikkel R&#248;nne Jakobsen,1,0
Kasper Hornb&#230;k,1,0
Jessica Hullman,1,0
Eytan Adar,1,0
Priti Shah,1,0
Eduardo E. Veas,1,0
Erick Mendez,1,0
Steven K. Feiner,1,0
Dieter Schmalstieg,1,0
Philip Mendels,1,0
Joep Frens,1,0
Kees Overbeeke,1,0
William Odom,1,0
John Zimmerman,1,0
Jodi Forlizzi,1,0
Daragh Byrne,1,0
Aisling Kelliher,1,0
Gareth J.F. Jones,1,0
Michael Nebeling,1,0
Fabrice Matulic,1,0
Moira C. Norrie,1,0
Joshua Hailpern,1,0
Nicholas Jitkoff,1,0
Andrew Warr,1,0
Karrie Karahalios,1,0
Robert Sesek,1,0
Nik Shkrob,1,0
Diane Kelly,1,0
Karl Gyllstrom,1,0
Koji Yatani,1,0
Michael Novati,1,0
Andrew Trusty,1,0
Khai N. Truong,1,0
William Gaver,1,0
Petra Sundstr&#246;m,1,0
Alex Taylor,1,0
Katja Grufberg,1,0
Niklas Wirstr&#246;m,1,0
Jordi Solsona Belenguer,1,0
Marcus Lund&#233;n,1,0
Shahtab Wahid,1,0
D. Scott McCrickard,1,0
Joseph DeGol,1,0
Nina Elias,1,0
Steve Harrison,1,0
Meg Cramer,1,0
Sen H. Hirano,1,0
Monica Tentori,1,0
Michael T. Yeganyan,1,0
Gillian R. Hayes,1,0
Andrew Raij,1,0
Animikh Ghosh,1,0
Santosh Kumar,1,0
Mani Srivastava,1,0
Anita Das,1,0
Arild Faxvaag,1,0
Dag Svan&#230;s,1,0
Melissa Quek,1,0
Daniel Boland,1,0
John Williamson,1,0
Roderick Murray-Smith,1,0
Michele Tavella,1,0
Serafeim Perdikis,1,0
Martijn Schreuder,1,0
Michael Tangermann,1,0
Lauren Wilcox,1,0
Dan Morris,1,0
Desney Tan,1,0
Justin Gatewood,1,0
Eric Horvitz,1,0
Min Kyung Lee,1,0
Leila Takayama,1,0
Paul Luff,1,0
Naomi Yamashita,1,0
Hideaki Kuzuoka,1,0
Christian Heath,1,0
Dingyun Zhu,1,0
Tom Gedeon,1,0
Ken Taylor,1,0
Hideyuki Nakanishi,1,0
Kei Kato,1,0
Hiroshi Ishiguro,1,0
Joe Marshall,1,0
Duncan Rowland,1,0
Stefan Rennick Egglestone,1,0
Steve Benford,1,0
Brendan Walker,1,0
Derek McAuley,1,0
Daisuke Noguchi,1,0
Sayumi Sugimoto,1,0
Yuichi Bannai,1,0
Ken-ichi Okada,1,0
Takuji Narumi,1,0
Shinya Nishizaka,1,0
Takashi Kajinami,1,0
Tomohiro Tanikawa,1,0
Michitaka Hirose,1,0
Lennart Erik Nacke,1,0
Michael Kalyn,1,0
Calvin Lough,1,0
Regan Lee Mandryk,1,0
Dominic Furniss,1,0
Ann Blandford,1,0
Paul Curzon,1,0
Jennifer A. Rode,1,0
Eric P.S. Baumer,1,0
Bill Tomlinson,1,0
Jacob O. Wobbrock,1,0
Leah Findlater,1,0
Darren Gergle,1,0
James J. Higgins,1,0
Rebecca Fiebrink,1,0
Perry R. Cook,1,0
Dan Trueman,1,0
Saleema Amershi,1,0
Bongshin Lee,1,0
Ashish Kapoor,1,0
Ratul Mahajan,1,0
Blaine Christian,1,0
Duen Horng Chau,1,0
Aniket Kittur,1,0
Jason I. Hong,1,0
Christos Faloutsos,1,0
Andrew Bragdon,1,0
Hsu-Sheng Ko,1,0
Jaime Ruiz,1,0
Yang Li,1,0
Edward Lank,1,0
Hao L&#252;,1,0
Yang Li,1,0
Jilin Chen,1,0
Rowan Nairn,1,0
Ed Chi,1,0
Adam Marcus,1,0
Michael S. Bernstein,1,0
Osama Badar,1,0
David R. Karger,1,0
Samuel Madden,1,0
Robert C. Miller,1,0
Brent Hecht,1,0
Lichan Hong,1,0
Bongwon Suh,1,0
Ed H. Chi,1,0
Werner Geyer,1,0
Casey Dugan,1,0
Beth Brownholtz,1,0
Mikhil Masli,1,0
Elizabeth Daly,1,0
David R. Millen,1,0
Mathieu Nancel,1,0
Julie Wagner,1,0
Emmanuel Pietriga,1,0
Olivier Chapuis,1,0
Wendy Mackay,1,0
Jeffrey Bardzell,1,0
Shaowen Bardzell,1,0
Nithya Sambasivan,1,0
Julie Weber,1,0
Edward Cutrell,1,0
Pedro Ferreira,1,0
Kristina H&#246;&#246;k,1,0
Sami Vihavainen,1,0
Sujeet Mate,1,0
Lassi Sepp&#228;l&#228;,1,0
Francesco Cricri,1,0
Igor D.D. Curcio,1,0
Jude Yew,1,0
David A. Shamma,1,0
Elizabeth F. Churchill,1,0
Alireza Sahami Shirazi,1,0
Michael Rohs,1,0
Robert Schleicher,1,0
Sven Kratz,1,0
Alexander M&#252;ller,1,0
Albrecht Schmidt,1,0
David Geerts,1,0
Ishan Vaishnavi,1,0
Rufael Mekuria,1,0
Oskar van Deventer,1,0
Pablo Cesar,1,0
Julie Maitland,1,0
Matthew Chalmers,1,0
Min Kyung Lee,1,0
Sara Kiesler,1,0
Jodi Forlizzi,1,0
Maurits Kaptein,1,0
Steven Duplinsky,1,0
Panos Markopoulos,1,0
Victoria Schwanda,1,0
Steven Ibara,1,0
Lindsay Reynolds,1,0
Dan Cosley,1,0
Christina Schwind,1,0
J&#252;rgen Buder,1,0
Friedrich W. Hesse,1,0
Kenton O'Hara,1,0
Abigail Sellen,1,0
Richard Harper,1,0
Matthew K.X.J. Pan,1,0
Jih-Shiang Chang,1,0
Gokhan H. Himmetoglu,1,0
AJung Moon,1,0
Thomas W. Hazelton,1,0
Karon E. MacLean,1,0
Elizabeth A. Croft,1,0
Leanne M. Hirshfield,1,0
Rebecca Gulotta,1,0
Stuart Hirshfield,1,0
Sam Hincks,1,0
Matthew Russell,1,0
Rachel Ward,1,0
Tom Williams,1,0
Robert Jacob,1,0
Erin Treacy Solovey,1,0
Audrey Girouard,1,0
Robert J.K. Jacob,1,0
Francine Lalooses,1,0
Krysta Chauncey,1,0
Douglas Weaver,1,0
Margarita Parasi,1,0
Matthias Scheutz,1,0
Angelo Sassaroli,1,0
Sergio Fantini,1,0
Paul Schermerhorn,1,0
Sangwon Choi,1,0
Jaehyun Han,1,0
Geehyuk Lee,1,0
Narae Lee,1,0
Woohun Lee,1,0
Andrew Bragdon,1,0
Eugene Nelson,1,0
Yang Li,1,0
Ken Hinckley,1,0
Shaun K. Kane,1,0
Jacob O. Wobbrock,1,0
Richard E. Ladner,1,0
Stephen Purpura,1,0
Victoria Schwanda,1,0
Kaiton Williams,1,0
William Stubler,1,0
Phoebe Sengers,1,0
Yannick Assogba,1,0
Irene Ros,1,0
Joan DiMicco,1,0
Matt McKeon,1,0
Juan Pablo Hourcade,1,0
Natasha E. Bullock-Rest,1,0
Lahiru G. Jayatilaka,1,0
Luca F. Bertuccelli,1,0
James Staszewski,1,0
Krzysztof Z. Gajos,1,0
Shamsi T. Iqbal,1,0
Eric Horvitz,1,0
Yun-Cheng Ju,1,0
Ella Mathews,1,0
Duncan P. Brumby,1,0
Samantha C.E. Davies,1,0
Christian P. Janssen,1,0
Justin J. Grace,1,0
Tanja D&#246;ring,1,0
Dagmar Kern,1,0
Paul Marshall,1,0
Max Pfeiffer,1,0
Johannes Sch&#246;ning,1,0
Volker Gruhn,1,0
Albrecht Schmidt,1,0
SeungJun Kim,1,0
Anind K. Dey,1,0
Joonhwan Lee,1,0
Jodi Forlizzi,1,0
Thomas Erickson,1,0
N. Sadat Shami,1,0
Wendy A. Kellogg,1,0
David W. Levine,1,0
Sasa Junuzovic,1,0
Kori Inkpen,1,0
Rajesh Hegde,1,0
Zhengyou Zhang,1,0
John Tang,1,0
Christopher Brooks,1,0
Yinsheng Zhou,1,0
Graham Percival,1,0
Xinxi Wang,1,0
Ye Wang,1,0
Shengdong Zhao,1,0
Janet van der Linden,1,0
Rose Johnson,1,0
Jon Bird,1,0
Yvonne Rogers,1,0
Erwin Schoonderwaldt,1,0
Emi Tamaki,1,0
Takashi Miyaki,1,0
Jun Rekimoto,1,0
Marc McLoughlin,1,0
Luigina Ciolfi,1,0
Megan K. Halpern,1,0
Jakob Tholander,1,0
Max Evjen,1,0
Stuart Davis,1,0
Andrew Ehrlich,1,0
Kyle Schustak,1,0
Eric P.S. Baumer,1,0
Geri Gay,1,0
Fatih Kursat Ozenc,1,0
Shelly D. Farnham,1,0
Moira Burke,1,0
Robert Kraut,1,0
Cameron Marlow,1,0
Don Sim Jianqiang,1,0
Xiaojuan Ma,1,0
Shengdong Zhao,1,0
Jing Ting Khoo,1,0
Swee Ling Bay,1,0
Zhenhui Jiang,1,0
Christian Yoder,1,0
Fred Stutzman,1,0
Jennifer Mankoff,1,0
Kateryna Kuksenok,1,0
Sara Kiesler,1,0
Jennifer A. Rode,1,0
Kelly Waldman,1,0
Hyang-Sook Kim,1,0
S. Shyam Sundar,1,0
Joshua Hailpern,1,0
Marina Danilevsky,1,0
Andrew Harris,1,0
Karrie Karahalios,1,0
Gary Dell,1,0
Julie Hengst,1,0
Roisin McNaney,1,0
Nick Miller,1,0
Patrick Olivier,1,0
Stephen Lindsay,1,0
Karim Ladha,1,0
Cassim Ladha,1,0
Guy Schofield,1,0
Thomas Ploetz,1,0
Nils Hammerla,1,0
Daniel Jackson,1,0
Richard Walker,1,0
Chat Wacharamanotham,1,0
Jan Hurtmanns,1,0
Alexander Mertens,1,0
Martin Kronenbuerger,1,0
Christopher Schlick,1,0
Jan Borchers,1,0
Bum chul Kwon,1,0
Waqas Javed,1,0
Niklas Elmqvist,1,0
Ji Soo Yi,1,0
Wataru Yoshizaki,1,0
Masaaki Mochimaru,1,0
Yuta Sugiura,1,0
Albert C. Chiou,1,0
Sunao Hashimoto,1,0
Masahiko Inami,1,0
Takeo Igarashi,1,0
Yoshiaki Akazawa,1,0
Katsuaki Kawachi,1,0
Satoshi Kagami,1,0
Kexi Liu,1,0
Daisuke Sakamoto,1,0
Masahiko Inami,1,0
