text generation,1,1
probabilistic information retrieval,1,7
mediated verbal abuse,1,4
visualizations,5,3
localized activity,1,2
consumer decision support,1,9
african american english,1,0
text drawing styles,1,0
interface issues,1,6
travel mode choice,1,0
multimedia internet,1,0
computer-augmented reality,2,35
file sharing,2,42
story telling,2,12
mouse usage,1,8
structured representation,1,0
email visualization,1,1
older and disabled people,1,3
alphaslider,1,53
multi-touch screens,1,0
multi-touch interaction,6,10
unmanned aerial vehicle,1,0
chi students,2,2
error recovery,2,4
conducting,3,19
expert systems,3,3
rule authoring,1,1
layering,1,0
h-metaphor,1,0
persistent conversation,1,52
partnerships,1,7
voice moderation,1,0
3-d nautical charts,1,1
digital living,1,15
tiled displays,1,0
associative learning,1,4
multiple display environments,1,13
wizard-of-oz method,1,4
durability,1,1
creative tool,1,0
low-fidelity,2,6
online journaling,1,14
real-time vision,1,2
physical touch,2,2
gestalt,1,1
medical simulation,1,0
gameboy,1,5
social touch,1,4
online journalism,1,0
perlmonks,1,1
personal inventories,1,11
mission-critical systems,2,4
programmable,1,1
signaling theory,2,46
genre evolution,1,3
interaction model,2,88
systems,1,0
mobile device interface design,1,3
smart meters,1,0
faceted browsing,4,8
ui prototyping,1,0
companionship,8,41
usability consulting,2,0
images,2,44
history mechanisms,1,54
public art,1,1
visual landmarks,1,11
disability access,9,37
animated transitions,2,0
pseudo haptics,1,14
internet e-commerce website,1,0
community dwelling,1,0
input tasks,2,103
user interaction design,1,7
social facilitation and inhibition,1,8
user interfaces,61,722
visual memory,1,0
headings,2,39
computer forms,1,9
grocery shopping,1,0
projection augmented model,1,1
mixed reality performances,1,26
design framing,1,1
task resumption,1,3
support groups,1,1
automotive ui,1,0
development environment,1,8
probabilistic formulation,1,0
behavior change,11,42
specification,3,17
window navigation,1,7
computer-based patient record,1,2
social visualisations,1,0
multi-modal interaction,3,49
gui automation,1,1
ngo,1,4
radio-frequency identification tags,1,60
stroke input method,1,6
large screen display,3,10
difficult search tasks,1,6
passengers,1,0
activity modeling,1,0
usability methodology,1,0
diversionary therapy,1,1
role,2,7
soft reliability,2,2
small talk,1,50
cognitive theory,1,7
learning styles,1,3
teachers education,1,0
tui-gui integration,1,2
pervasive itv,2,2
interaction testing,1,1
behavior,5,0
future workshops,1,0
neo,1,0
commenting systems,1,0
navigation performance,1,14
situated action theory,1,2
internet search,1,1
graphical perception,3,9
microwave racing,1,0
newgroup,1,60
re-finding,6,45
tactile & haptic uis,3,16
task difficulty,3,105
cardiology illness,1,12
distributed systems,1,0
user interface management systems,15,165
feature congestion,1,9
activity-centric computing,1,2
ephemeral films,1,0
low-power wireless sensor,1,9
nfc,1,0
interdisciplinary collaboration,1,0
image analysis,1,0
magnetic fluid,1,1
related notes,1,0
data capture,2,5
tablet-based ui,1,0
computational play kits,1,12
thrift stores,1,0
campus management systems,1,0
micro blog,1,0
teacher education,1,5
diagram exploration,1,1
wimp interfaces,1,88
thumbwheel,1,7
medical,1,3
force-sensitive resistance,1,0
height,1,7
ajax,1,0
sign language interfacing,1,3
software architecture,3,29
partnership,1,0
open source software development,2,22
computer vision,34,357
design concepts,1,1
contextualization,2,7
cyberscience,1,6
development methodology,1,0
motivating contribution,1,17
user state,1,27
curriculum,2,6
face saving,1,13
windshield-based display,1,4
clinical reporting,1,2
actionable research,1,0
busyness,1,0
generalization,1,9
usercentered design,1,1
situatedness,1,0
universal,2,12
distributed sensing,1,12
asynchronous threaded discussions,1,52
user survey,1,6
rss feed,1,2
voronoi diagram,2,1
multimediality,1,0
purchase preferences.,1,3
laboratory,1,0
computational linguistics,1,7
large data sets,1,27
frustrated total inner reflection,1,6
presence disparity,2,4
reinforcement learning,1,1
assessment,3,41
random sampling,1,4
tie breaks,1,0
picture taking,1,0
swallowing,1,0
zoomable,1,5
layers,1,2
business events,1,0
rereadability,1,0
just-in-time learning,1,0
interface assistants,1,2
single-handed navigation,1,8
3d carousel,1,2
co-browsing,1,2
user generated events,1,2
mixed presence groupware,1,2
musical composition,1,0
indirect technology access,1,2
physical avatar,1,15
mobile multimedia,4,1
robotic walker,1,0
context photography,2,12
tab interface,1,0
yammer,1,1
ludic design,1,1
audience engagement,1,0
disclosure,7,167
understanding the user,1,1
mobile smart content,1,5
longitudinal case study,1,0
computer image retrieval,1,4
speech based systems,2,9
virtual communities,16,43
predictability,1,14
ux network,1,0
deliberative polling,1,0
anonymous,1,2
disaster response,1,2
image recognition,2,12
ergonomic multitouch tablet interfaces,1,0
color blindness,2,6
community display,1,7
visual interaction,2,25
image browsing,1,122
human-recommender interaction,1,10
websites,4,22
future user experience,1,0
shared interaction,1,2
calling pattern,1,0
modular,1,0
guitar,2,0
out-of-school learning,1,2
world wide web,85,1505
interaction paradigms,3,8
virtual worlds,22,165
syndication,1,1
flexibility,1,4
scanner,1,4
tight coupling,3,241
tangible interfaces,42,441
task focused interface,1,0
projector phone,1,0
scroll,2,1
digital mementos,1,20
profile data,1,0
localized service,1,0
device size,1,25
attitude toward technology,1,0
information searching interaction,1,2
chi education community,1,0
application surrogacy,1,2
boundary object,2,1
discussion groups,1,0
question answering,3,27
field studies,11,46
surrogate companion,1,0
expertise recommender system,1,3
constructionist environments,1,3
designing for culture,1,0
contextual information,2,17
tree visualization,3,6
investment,1,1
universal usability,13,78
call centre interaction,1,2
esp game,1,3
non-visual gestures,1,0
social computing,71,393
eyeball model,1,8
preceptual psychology,1,1
call-center,1,1
multiparty videoconferencing,1,51
forms/3,1,22
local ambassadors,1,0
pupil size,2,41
interaction models,2,25
'video orbits',1,0
donation,1,0
computer pointing devices,2,90
service creation,1,3
statistical models of human activity,1,11
zigbee,1,1
social bookmarking,4,89
pervasive healthcare,2,2
java applet,1,3
reparation,1,0
e-waste,3,22
public transit,1,1
social interaction,35,288
companions,1,3
task model,4,1
attention economy,2,83
martial arts,2,20
feedback,24,87
behavioral advertising,1,0
document image analysis,1,0
eye blink detection,1,8
documentation methods,1,1
p300 evoked potential,3,2
behind-the-display interaction,1,0
pervasive information environments,1,0
java framework,1,2
tangible interactions,1,23
cross-sectional theorem,1,1
embodied cognition,3,0
virtual rear projection,1,3
dynamic queries,8,312
information retrieval and browsing,1,7
physical properties,1,0
organizational acceptance,1,0
personal digital archives,1,44
roles,1,0
sensor-based interfaces,3,137
digital convolution,2,6
head-tracking,1,0
meditation,3,6
peephole,1,4
event coordination,1,0
three-dimensional visualization,1,5
co-presence,4,20
cross-cultural hci,1,69
thematic analysis,1,0
spoken dialog,2,9
touch device,1,0
interactive projection,2,70
argument creation,1,0
life cycle models,1,6
olpc,2,5
alternative input device,1,1
citizen,1,8
continuum surface,1,0
transactive memory,1,5
persuasive technologies,3,4
longitudinal research,3,4
force-free interaction,1,1
real-time face tracking,1,5
collection recommender systems,1,5
explicit biofeedback,1,1
nui,5,4
paper media,1,0
background and foreground interactions,1,2
magic circle,1,0
visual communications,1,1
multiscale,4,7
grip detection,1,0
longitudinal evaluation,1,0
traversable interfaces,1,25
concept design,13,34
focus distance,1,0
encrypted e-mail,1,10
interactive television,7,83
nonprofit,1,0
rotary fitts-like task,1,6
in situ,1,0
web site evaluation,1,0
intake monitoring,1,0
finger touch gesture,1,1
agriculture,4,10
object grouping,1,2
rpar,1,0
table interface,1,1
pervasive technology,1,0
performance test,1,3
email,40,470
appearance of agents,1,2
behavioral representation techniques,1,0
qualitative data discovery,1,1
domestic laborers,1,4
text editing,6,13
conversation analysis,8,118
mouse tracking,3,14
airline web sites,1,0
design studio,1,4
smart classroom,1,0
time delay,1,0
transparent,3,119
critical hci,1,0
tangible interaction.,1,2
foucault,1,0
flowmenus,1,7
information kiosk,1,1
data visualization,8,90
multi-screen displays,1,6
community,34,205
pervasive environment,1,0
conference submissions,1,0
media management,2,2
semantic pointing,1,77
p3p,2,37
myth,2,4
public service,1,0
auditory icons,5,68
electromyogram,2,22
parametric curves,1,0
document area identification,1,0
contextual user interfaces,1,0
sociolinguistics,1,26
personal media management,2,7
multiplatform issues,1,0
musicianship,1,0
movement qualities,1,0
pictorial passwords,2,8
intelligent product,1,0
latent sematic indexing,1,6
user experience project management,1,0
visual problem solving,1,6
collaborative view of conversations,1,6
npo,1,0
web search evaluation,1,0
location services,1,10
omni-directional interface,1,1
digital music,1,2
viewing filter,2,118
typing,2,2
virtual worlds technology,1,0
large spatial scale,1,0
public sector,1,1
teleweb,1,0
line of sight,1,0
ecological validity,3,8
qr codes,1,0
statistical graphics,1,0
web services,5,50
artificial intelligence,11,15
object tracking,2,71
qualities,1,0
hcomp,1,0
call detail record,1,0
firefighter,1,14
outliers,1,0
in-vehicle information system,1,2
technology use,1,1
shortstraw,1,7
usage-based layout,1,47
usability lab,2,19
museum visiting,1,50
geographic visualization,1,7
virtual collocation,1,0
template-based approach,1,2
international interfaces,5,49
networking,3,7
legislation,3,1
international development,4,11
voting usability,1,17
realtime audio,1,0
backchannel communication,1,7
network devices,1,3
low cost eye tracker,1,0
usability-engineering,1,0
tailorability,1,0
real estate industry,1,2
storytelling alice,1,0
product life cycle,1,1
texture displays,1,3
persuasive computing,7,56
context-based adaptation,1,0
emergent intelligence,1,0
information structure,1,0
scroll bars,2,11
context-aware,13,177
transit,3,0
exploratory studies,1,4
web usability.,1,0
auditory awareness,1,6
nlp,1,1
smart-its,1,1
deviance,1,15
structural equation model,1,0
3d modeling,8,87
cscw systems,1,0
mobile client,1,6
barcode,2,39
social networks,47,285
intergenerational design team,3,133
usage models,1,63
video editing techniques,1,6
edit wear,2,13
multimedia messages,1,8
community management,1,4
regulation,1,0
example-based learning,1,1
assistive communication tools,1,0
wikis,4,23
online advertising,1,7
internet shopping,1,23
search process,2,7
implicit input,2,33
infrared (ir) tag,1,1
optimal solutions,1,0
multi-column layout,1,0
dialysis,1,12
conversation threading,1,0
visual query interface,1,3
electronic encyclopedia,1,4
low fidelity prototyping,2,6
dimensionality reduction,1,0
mobile projector,2,15
mix tape,1,5
tasks,7,11
hierarchy display,1,12
design method,5,44
health care products,1,3
information visualisation,4,96
mobile applications,10,45
interactive installations,1,1
informed consent,6,22
communication technologies,1,0
content organization,1,0
intelligent learning environments,1,0
situational disabilities,1,6
fairground,1,7
social interfaces,8,91
volunteer management.,1,0
cognitive map,1,21
minor incidents,1,9
early user involvement,1,7
implantable medical devices,1,3
online communities,39,236
end-user engineering,1,1
granular synthesis,1,3
peripheral vision,3,67
hci consulting,1,0
"speech as data",1,33
webcam,1,0
collaborative interactions and exchanges,1,0
3d ui,1,11
demonstrational interface,1,1
industrial practice,1,1
computer vision-based selection techniques,1,4
user-centered methods,1,4
government policy,2,2
human performance issues,1,0
arousal,1,0
musical expression,1,2
ui architecture,1,2
user interface management system (uims),3,10
rendezvous,2,2
informational physics,1,151
music-related hardware,1,1
mirror neuron theory,1,0
government transparency,1,0
world-wide-web,1,0
appreciation system,1,0
digital media consumption,1,1
touchstone,1,7
computer semiotics,1,1
3d multi-touch,1,3
family dynamics,2,1
vernacular,1,17
people with disabilities,1,0
auctions,1,1
sensory information,1,12
pervasive health,1,0
postcolonialism.,1,0
reference model,1,1
planning and control,1,1
web systems,1,12
ocr,1,1
organic ui,1,9
substance abuse,1,1
mobile search,2,12
semi-structure,1,16
interactive music system,2,8
mutual intelligibility,1,0
ictd.,1,9
location-based,1,37
discontinuation,1,0
nightmarket,1,0
mobile group media,1,19
spatial reasoning,1,3
business process improvement,1,0
nonprofit organizations,1,1
collective intelligence,4,14
fitts' law,66,1409
contemplation,1,0
online experiment,2,1
visually impaired,10,9
animated architecture,1,1
q&a,3,44
visual exploration,3,7
participatory tools,1,1
end user development,2,1
physical display,1,0
data input,1,2
pen-based user interface,3,34
research-based,1,1
telephones,1,7
pedometers,1,1
innovation management platform,1,0
literacy acquisition,1,1
experience,15,22
standardized surveys,1,0
policy '98,1,0
active tracking,1,4
gestural interface,2,133
app store,1,0
design space,5,70
public transportation,4,1
touch/pressure-sensitive interaction,2,13
advertisements,1,3
elastic windows,1,2
web lectures,1,0
cctv,1,0
3d books,1,11
motionless gestures,1,7
child-computer-interaction,1,1
facial animation,1,43
reconstructive tool,1,1
humanism,2,12
autonomic computing,1,0
database retrieval,1,4
video search,1,1
flip zooming,1,3
genome browser,1,0
discount usability,1,3
flick and brake,1,0
firefox,1,3
happiness,1,0
museum,8,14
